"https://www.newsday.com/lifestyle/family/valentine-s-day-gifts-for-kids-1.4425134","119468 Byte","265","text/html"
"https://www.newsday.com/classifieds/cars","76374 Byte","228","text/html"
"https://www.newsday.com/sandy-investigations-1.5820583","61773 Byte","193","text/html"
"https://www.newsday.com/img/blog-share-nd.jpg","17191 Byte","0","image/jpeg"
"https://www.newsday.com/amp/long-island/suffolk/suffolk-taxes-cold-war-veterans-1.16805882","28060 Byte","26","text/html"
"https://www.newsday.com/news/teacher-i-looked-down-at-the-shooter-1.16792219","165395 Byte","350","text/html"
"https://www.newsday.com/lifestyle/family/lego-live-nyc-photos-1.16776712","74605 Byte","184","text/html"
"https://www.newsday.com/sports/baseball/mets/matt-harvey-aims-to-be-better-than-ever-1.16788635","80509 Byte","183","text/html"
"https://www.newsday.com/long-island/crime/ridge-fatal-crash-driver-arraigned-1.16805807","81392 Byte","184","text/html"
"https://www.newsday.com/entertainment/theater/new-york-fashion-week-celebrities-1.12283271","106039 Byte","213","text/html"
"https://www.newsday.com/news/new-york","53157 Byte","181","text/html"
"https://www.newsday.com/news/raw-two-resuced-from-rocky-california-island-1.16710448","165459 Byte","350","text/html"
"https://www.newsday.com/opinion/on-the-homefront-1.16805707","72753 Byte","172","text/html"
"https://www.newsday.com/entertainment/theater/whoopi-goldberg-broadway-1.16663417","67195 Byte","168","text/html"
"https://www.newsday.com/lifestyle/restaurants/feed-me/bar-a-dessert-patchogue-rolled-ice-cream-1.16769262","79157 Byte","179","text/html"
"https://www.newsday.com/sports/baseball/mets/matt-harvery-syndergaard-1.16787520","93000 Byte","187","text/html"
"https://www.newsday.com/news/nation/odd-offbeat-news-stories-1.3472490","52023 Byte","178","text/html"
"https://www.newsday.com/news/cheeseburgers-leaving-mcdonald-s-happy-meal-menu-1.16790567","165609 Byte","350","text/html"
"https://www.newsday.com/amp/sports/olympics/winter-olympics-photos-pyeongchang-1.16800215","40070 Byte","21","text/html"
"https://www.newsday.com/lifestyle/family/dining-out-with-kids-perks-at-long-island-restaurants-1.13581027","83568 Byte","200","text/html"
"https://www.newsday.com/long-island/crime/ms13-indictment-murder-massapequa-perserve-1.16804133","80329 Byte","187","text/html"
"https://www.newsday.com/lifestyle/family/ny-paid-family-medical-leave-1.15821006","76032 Byte","180","text/html"
"https://www.newsday.com/opinion/mark-wilson-s-cartoons-newsday-1.3681235","92470 Byte","196","text/html"
"https://www.newsday.com/long-island/nassau/nassau-tax-assessments-even-some-challenge-winners-lost-out-1.15006483","97567 Byte","187","text/html"
"https://www.newsday.com/sports/baseball/mets","81297 Byte","250","text/html"
"https://www.newsday.com/lifestyle/family/birthday-freebies-kids-1.8727710","88584 Byte","220","text/html"
"https://www.newsday.com/business/long-island-hires-and-promotions-dr-tommaso-addona-st-joseph-hospital-1.16767504","73697 Byte","180","text/html"
"https://www.newsday.com/search","57104 Byte","179","text/html"
"https://www.newsday.com/long-island/politics/spin-cycle/state-legislature-rape-1.16744883","67496 Byte","163","text/html"
"https://www.newsday.com/lifestyle/pets/westminster-dog-show-s-young-handlers-take-sport-in-stride-1.16723878","90065 Byte","179","text/html"
"https://www.newsday.com/sports/baseball/mets/anthony-swarzak-florida-school-shooting-1.16788218","78650 Byte","186","text/html"
"https://www.newsday.com/sports/football/jets/jets-mike-maccagnan-free-agency-1.15759952","95740 Byte","189","text/html"
"https://www.newsday.com/entertainment/theater/shakespeare-in-love-review-smithtown-1.16740167","69195 Byte","168","text/html"
"https://www.newsday.com/news/health/high-blood-pressure-potassium-could-help-1.16804224","77136 Byte","181","text/html"
"https://www.newsday.com/long-island/crime/mangano-venditto-corruption-deblasio-1.16809079","82836 Byte","188","text/html"
"https://www.newsday.com/entertainment/theater/carolyn-droscoski-dies-1.16789012","68260 Byte","168","text/html"
"https://www.newsday.com/amp/news/region-state/andrew-cuomo-florida-school-shooting-1.16808009","26499 Byte","24","text/html"
"https://www.newsday.com/sports/football/jets/mett-forte-jets-future-1.16501316","66906 Byte","174","text/html"
"https://www.newsday.com/long-island/politicians-local-roads-funding-1.16787319","96355 Byte","195","text/html"
"https://www.newsday.com/long-island/politics/spin-cycle/cox-percoco-cuomo-ethics-1.16772563","69907 Byte","170","text/html"
"https://www.newsday.com/long-island/towns","101099 Byte","687","text/html"
"https://www.newsday.com/lifestyle/pets/america-s-top-dog-visits-empire-state-building-1.16767592","89764 Byte","179","text/html"
"https://www.newsday.com/lifestyle/restaurants/feed-me/feed-me-tv/episode-4-out-of-the-ring-and-into-the-kitchen-1.13888824","86037 Byte","173","text/html"
"https://www.newsday.com/news/region-state/andrew-cuomo-doctors-sexual-abuse-1.16804135","64883 Byte","163","text/html"
"https://www.newsday.com/lifestyle/family/pay-one-price-indoor-playgrounds-on-long-island-1.14559391","84719 Byte","200","text/html"
"https://www.newsday.com/business/technology","80672 Byte","242","text/html"
"https://www.newsday.com/long-island/crime/burke-former-chief-at-heart-of-spota-case-receives-145k-pension-1.14640709","79419 Byte","183","text/html"
"https://www.newsday.com/opinion/commentary/mass-shooting-survivor-1.16791044","68550 Byte","164","text/html"
"https://www.newsday.com/business/stock-quotes-1.5276093","62259 Byte","172","text/html"
"https://www.newsday.com/lifestyle/family/usdan-camp-scholarship-1.16738424","68298 Byte","174","text/html"
"https://www.newsday.com/long-island/crime/judge-dismisses-murder-charges-against-shawn-lawrence-1.16788544","96454 Byte","195","text/html"
"https://www.newsday.com/long-island/suffolk/east-setauket-teen-wins-hofstra-spelling-bee-1.16702969","96207 Byte","195","text/html"
"https://www.newsday.com/entertainment/theater/billy-crudup-wayne-brady-theater-buzz-1.16785377","74842 Byte","176","text/html"
